log_gdp_pc,log_population,hdi,control_of_corruption,employment_agriculture,gini_coefficient,gdp_growth_5y,region_EAP,region_ECA,region_LAC,region_MENA,region_NAC,region_SAS
0.9666257448170273,-2.358537793153793,0.6426524650652524,1.1359474510462968,-0.561921216726767,1.2433098963820792,0.1438413853927581,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
1.040969713435007,-2.3509274865805456,0.6724773198387751,1.1631545261124012,-0.6124625457750593,1.1914368287836565,0.44154774539507097,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
1.061260962479859,-2.343417671534626,0.660547377929366,1.2922807854769724,-0.4979211171883552,1.009608076043925,0.416109003928045,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.9789161388953902,-2.3360183637918848,0.6187925812464342,1.3330550524073945,-0.4906943410262578,0.9670175573841683,-0.1275180238097798,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.9287237762228692,-2.3287139144041333,0.5949326974276161,1.3171467962941403,-0.5003272685896478,0.8619063414610498,-0.6117185803223075,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.9168053789653268,-2.323187142593207,0.5472129297899798,1.287827047706653,-0.5367586831577209,0.7628014807335377,-0.9850153929847548,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.9472235345253933,-2.3177108440504823,0.5710728136087979,1.2761216078790374,-0.529930496447721,0.7856256304768432,-1.1769356363192958,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.9223687521867814,-2.312296217446937,0.5770377845635025,1.2692082229275088,-0.5447586752502744,0.8289236170608264,-1.3741872459202313,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.9409012312095149,-2.3069299238599053,0.5770377845635025,0.6536739858131839,-0.5721547809565942,0.7087442839730765,-0.9334350977976464,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.9610147417570611,-2.301622981801874,0.5889677264729115,0.6614465634004979,-0.6152107959538482,0.7207569943642911,-0.6262553472839136,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.5003199271715099,0.8874402985962211,0.505458133107048,-0.07857086283383592,-1.1791622539210798,1.2433098963820792,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.5390284090789176,0.8939119071777447,0.5591428716993888,-0.1293846869135713,-1.1804668771346567,1.1952590548172253,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.5444693219975228,0.9003060380546734,0.5949326974276161,-0.18019851099330664,-1.1817676310706822,1.3874624210766422,-0.2980839587107943,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.503490896549307,0.906624495280988,0.660547377929366,-0.1647431749784406,-1.1825211151315693,1.2793480275557196,-0.6710218778667099,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.4976132193793914,0.9128690634159087,0.7023021746122978,-0.14928783896357453,-1.1834653197146356,1.4235005522502824,-0.6658952262175489,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.4552997441947736,0.9186432168794153,0.7321270293858205,-0.27096915055983645,-1.1841726614502972,1.6997928912481934,-0.9640424797640292,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.190984202507526,0.9243556011702198,0.7023021746122978,-0.3926504621560984,-1.1843382640570659,1.7598564432042612,-3.9569048636148736,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
