"model","scenario","region","unit","variable","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"Governance Model (2020)","SSP4","Suriname","","Governance Index|Control of Corruption",0.448879,0.4528009,0.4566546,0.4604436,0.4641713,0.4678405,0.4709543,0.474024,0.4770513,0.4800376,0.4829842,0.4856829,0.4883542,0.4909985,0.4936165,0.4962086,0.498218,0.500206,0.5021732,0.5041197,0.506046,0.5077938,0.5095232,0.5112347,0.5129285,0.5146049,0.5165024,0.518383,0.520247,0.5220944,0.5239257,0.5251714,0.5264021,0.527618,0.5288194,0.5300064,0.5314745,0.5329291,0.5343707,0.5357992,0.5372149,0.5380716,0.538916,0.5397484,0.540569,0.5413778,0.542588,0.543787,0.544975,0.5461523,0.5473188,0.5484616,0.5495943,0.5507168,0.5518294,0.5529323,0.5535966,0.5542515,0.554897,0.5555332,0.5561603,0.5571252,0.5580811,0.5590281,0.5599664,0.560896,0.5618251,0.5627456,0.5636579,0.5645619,0.5654578,0.5660187,0.5665716,0.5671167,0.5676541,0.568184,0.5690502,0.5699089,0.5707603,0.5716044,0.5724414,0.5732859,0.5741232,0.5749536,0.575777
"Governance Model (2020)","SSP4","Sweden","","Governance Index|Control of Corruption",0.9557989,0.9576323,0.9594287,0.9611901,0.9629186,0.9646162,0.9660425,0.9674239,0.9687634,0.9700636,0.9713269,0.9729509,0.9745443,0.9761087,0.9776455,0.9791564,0.9805092,0.9818446,0.9831632,0.9844657,0.9857529,0.9864834,0.9872037,0.9879139,0.9886144,0.9893055,0.9903498,0.9913872,0.9924179,0.9934421,0.9944599,0.9950101,0.995555,0.9960947,0.9966293,0.9971589,0.9976811,0.9981986,0.9987116,0.99922,0.9997241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Governance Model (2020)","SSP4","Switzerland","","Governance Index|Control of Corruption",0.922983466,0.924119672,0.925251502,0.926379047,0.927502397,0.92862164,0.929373978,0.930122962,0.930868652,0.931611111,0.932350396,0.93312711,0.933900001,0.934669142,0.935434609,0.936196471,0.936899276,0.937597753,0.938291993,0.938982085,0.939668114,0.94040287,0.941132597,0.941857409,0.942577416,0.943292725,0.94428627,0.945274211,0.946256681,0.947233809,0.948205721,0.948876984,0.949542391,0.950202086,0.950856206,0.951504884,0.951846575,0.952182335,0.952512311,0.952836642,0.953155464,0.953726327,0.954291382,0.954850771,0.955404629,0.955953087,0.956424397,0.956889927,0.957349815,0.957804198,0.958253205,0.958717106,0.959175405,0.959628236,0.960075728,0.960518006,0.96087305,0.96122274,0.9615672,0.961906551,0.96224091,0.962586946,0.962927837,0.9632637,0.96359465,0.963920796,0.963834728,0.963743539,0.963647345,0.96354626,0.963440393,0.963794905,0.964144076,0.964488029,0.964826884,0.965160758,0.965611505,0.966056961,0.966497249,0.966932489,0.967362794,0.967707004,0.96804611,0.96838023,0.968709475
"Governance Model (2020)","SSP4","Syria","","Governance Index|Control of Corruption",0.2070211,0.212605,0.2181251,0.2235824,0.2289778,0.2343125,0.2397327,0.2450939,0.2503969,0.2556429,0.2608325,0.2652644,0.2696436,0.273971,0.2782473,0.2824733,0.2867443,0.2909667,0.2951412,0.2992685,0.3033493,0.3076199,0.3118454,0.3160265,0.3201639,0.3242583,0.3278564,0.3314132,0.3349293,0.3384052,0.3418417,0.3449999,0.3481205,0.3512039,0.3542508,0.3572617,0.3603706,0.3634445,0.3664841,0.3694897,0.372462,0.374931,0.3773668,0.3797697,0.3821404,0.3844793,0.3867783,0.3890448,0.3912793,0.3934824,0.3956545,0.3982093,0.4007323,0.403224,0.4056851,0.408116,0.410143,0.4121394,0.4141057,0.4160425,0.4179502,0.419866,0.4217528,0.4236111,0.4254413,0.427244,0.4293628,0.4314547,0.4335202,0.4355597,0.4375737,0.4392388,0.440879,0.4424947,0.4440863,0.4456543,0.4473131,0.4489486,0.4505612,0.4521514,0.4537194,0.4555287,0.4573159,0.4590815,0.4608257
"Governance Model (2020)","SSP4","Tajikistan","","Governance Index|Control of Corruption",0.1942717,0.2051469,0.2150724,0.2242711,0.2328922,0.2410402,0.2506994,0.2596675,0.2680834,0.2760456,0.2836263,0.290969,0.2980198,0.3048138,0.3113794,0.3177397,0.3230019,0.3281408,0.3331635,0.3380763,0.3428849,0.3474221,0.3518946,0.356304,0.3606518,0.3649396,0.3683242,0.3716622,0.3749543,0.3782013,0.3814039,0.3846549,0.3878659,0.3910374,0.3941702,0.3972648,0.4003972,0.4034929,0.4065525,0.4095764,0.4125653,0.4155442,0.4184886,0.4213992,0.4242763,0.4271205,0.4295021,0.43185,0.4341647,0.4364468,0.4386966,0.4414234,0.4441172,0.4467788,0.4494087,0.4520072,0.4545305,0.4570222,0.4594829,0.4619132,0.4643135,0.4670389,0.4697348,0.4724017,0.47504,0.4776503,0.479922,0.4821661,0.484383,0.4865732,0.488737,0.4908888,0.4930149,0.4951156,0.4971915,0.4992428,0.5012783,0.5032899,0.505278,0.5072431,0.5091855,0.5114441,0.5136806,0.5158954,0.5180888
"Governance Model (2020)","SSP4","Tanzania","","Governance Index|Control of Corruption",0.2993607,0.3019928,0.3046021,0.3071888,0.3097534,0.312296,0.3148253,0.317334,0.3198224,0.3222908,0.3247396,0.3265924,0.3284261,0.3302407,0.3320367,0.3338142,0.3355969,0.3373609,0.3391063,0.3408335,0.3425428,0.3442566,0.3459513,0.3476272,0.3492847,0.3509239,0.3524623,0.3539808,0.3554798,0.3569597,0.3584207,0.3598956,0.3613492,0.3627818,0.3641938,0.3655857,0.3669813,0.3683541,0.3697043,0.3710327,0.3723395,0.3737071,0.3750516,0.3763734,0.3776732,0.3789514,0.3802479,0.3815225,0.3827758,0.3840082,0.3852202,0.3864216,0.3876031,0.3887654,0.3899087,0.3910335,0.3921443,0.3932373,0.3943128,0.3953713,0.396413,0.3975417,0.3986542,0.3997508,0.4008319,0.4018978,0.4028661,0.4038193,0.4047577,0.4056817,0.4065916,0.4075206,0.4084352,0.4093355,0.410222,0.4110949,0.4120822,0.4130556,0.4140155,0.4149621,0.4158957,0.4168499,0.4177907,0.4187184,0.4196334
"Governance Model (2020)","SSP4","Thailand","","Governance Index|Control of Corruption",0.3794439,0.3839894,0.3884916,0.3929514,0.3973695,0.4017469,0.4055545,0.4093228,0.4130527,0.4167448,0.4203998,0.4241276,0.4278194,0.4314758,0.4350974,0.438685,0.4427313,0.446743,0.4507206,0.4546649,0.4585764,0.4622142,0.4658141,0.4693771,0.472904,0.4763956,0.4805052,0.4845764,0.4886103,0.4926078,0.4965697,0.500064,0.5035246,0.5069522,0.5103477,0.5137117,0.5167497,0.5197608,0.5227454,0.5257041,0.5286374,0.5316856,0.5347117,0.537716,0.5406988,0.5436604,0.5459246,0.5481694,0.5503949,0.5526016,0.5547897,0.5566433,0.5584792,0.5602977,0.5620991,0.5638836,0.5656562,0.5674124,0.5691524,0.5708764,0.5725848,0.574099,0.5755978,0.5770813,0.5785497,0.5800032,0.5818895,0.5837612,0.5856184,0.5874614,0.5892904,0.5906843,0.5920645,0.5934311,0.5947845,0.5961247,0.5975612,0.5989848,0.6003956,0.601794,0.6031801,0.6044652,0.6057383,0.6069994,0.6082488
"Governance Model (2020)","SSP4","Togo","","Governance Index|Control of Corruption",0.2139291,0.2163618,0.2187328,0.2210422,0.2232901,0.2254767,0.2283366,0.2311483,0.2339122,0.236629,0.2392991,0.2419536,0.2445674,0.2471411,0.2496751,0.2521702,0.2552688,0.2583281,0.2613489,0.2643316,0.2672768,0.2700901,0.2728627,0.2755952,0.2782884,0.2809427,0.2837586,0.2865313,0.2892617,0.2919506,0.2945989,0.2976909,0.3007385,0.3037427,0.3067046,0.3096249,0.3123083,0.3149468,0.3175414,0.3200932,0.3226033,0.3255197,0.3283917,0.3312203,0.3340068,0.3367522,0.3392221,0.3416488,0.3440337,0.3463777,0.3486821,0.351376,0.3540281,0.3566398,0.359212,0.3617459,0.3643327,0.3668793,0.369387,0.3718568,0.3742897,0.3764419,0.3785555,0.3806316,0.3826714,0.3846759,0.3870681,0.3894231,0.3917419,0.3940258,0.3962756,0.3982477,0.400184,0.4020854,0.4039532,0.4057882,0.4080091,0.4101955,0.4123484,0.4144689,0.416558,0.4183792,0.4201668,0.4219217,0.4236449
"Governance Model (2020)","SSP4","Tonga","","Governance Index|Control of Corruption",0.3126429,0.3167249,0.3207579,0.3247428,0.3286802,0.3325708,0.3369039,0.341188,0.3454236,0.3496115,0.3537526,0.3577916,0.3617819,0.3657241,0.3696191,0.3734676,0.3774297,0.3813421,0.3852059,0.3890218,0.3927909,0.3964688,0.4000999,0.4036849,0.4072249,0.4107206,0.4141882,0.4176127,0.420995,0.4243357,0.4276358,0.4306853,0.433696,0.4366685,0.4396036,0.4425018,0.4454918,0.4484465,0.4513664,0.4542521,0.4571043,0.4595007,0.4618644,0.464196,0.466496,0.468765,0.4711087,0.4734222,0.475706,0.4779607,0.4801866,0.4827528,0.4852904,0.4877999,0.4902817,0.4927362,0.494878,0.4969923,0.4990796,0.5011404,0.5031752,0.5052176,0.507234,0.5092249,0.5111907,0.5131318,0.5154007,0.5176453,0.5198661,0.5220634,0.5242376,0.5261639,0.5280677,0.5299493,0.5318093,0.533648,0.5358034,0.537938,0.5400522,0.5421464,0.5442209,0.545948,0.5476559,0.549345,0.5510155
"Governance Model (2020)","SSP4","Trinidad and Tobago","","Governance Index|Control of Corruption",0.4521415,0.4532902,0.4543744,0.4553924,0.4563419,0.4572205,0.4577692,0.4582107,0.4585375,0.4587405,0.4588095,0.4597988,0.460719,0.4615674,0.4623407,0.4630353,0.4642304,0.4653955,0.4665308,0.4676363,0.4687122,0.4707386,0.4727437,0.4747279,0.4766915,0.4786347,0.4804334,0.4822085,0.4839604,0.4856896,0.4873963,0.489462,0.491505,0.4935255,0.4955241,0.4975011,0.4989911,0.500461,0.5019108,0.503341,0.5047519,0.5064551,0.5081399,0.5098066,0.5114555,0.5130868,0.5142918,0.5154795,0.51665,0.5178037,0.5189407,0.5204454,0.521933,0.5234038,0.5248582,0.5262963,0.527331,0.528349,0.5293508,0.5303365,0.5313064,0.5326185,0.5339149,0.5351957,0.5364612,0.5377118,0.5389573,0.5401882,0.5414046,0.5426067,0.5437948,0.5449802,0.5461518,0.5473099,0.5484546,0.5495862,0.5508109,0.5520228,0.553222,0.5544088,0.5555833,0.5566662,0.5577369,0.5587956,0.5598424
"Governance Model (2020)","SSP4","Tunisia","","Governance Index|Control of Corruption",0.4229885,0.4263986,0.4297819,0.4331396,0.4364726,0.4397819,0.442731,0.4456715,0.4486035,0.4515271,0.4544425,0.457312,0.4601722,0.4630234,0.4658658,0.4686995,0.4720981,0.4754818,0.4788511,0.4822063,0.4855478,0.4886873,0.4918005,0.4948885,0.4979525,0.5009933,0.5045759,0.5081259,0.511645,0.5151347,0.5185963,0.5217378,0.5248467,0.5279245,0.5309728,0.5339929,0.5373156,0.5406128,0.5438855,0.5471348,0.5503617,0.5529503,0.5555217,0.5580765,0.5606151,0.5631383,0.5654419,0.5677344,0.570016,0.5722869,0.5745475,0.5767615,0.5789676,0.5811658,0.5833565,0.5855396,0.5870453,0.5885447,0.5900379,0.5915251,0.5930063,0.5944996,0.5959875,0.5974701,0.5989475,0.6004198,0.6014533,0.6024819,0.6035057,0.6045248,0.6055392,0.6065604,0.6075769,0.6085888,0.6095961,0.610599,0.6111849,0.6117662,0.6123429,0.6129151,0.6134829,0.614397,0.6153065,0.6162115,0.6171121
"Governance Model (2020)","SSP4","Turkey","","Governance Index|Control of Corruption",0.4214995,0.4229662,0.4244199,0.4258608,0.4272891,0.4287051,0.4306571,0.4325943,0.434517,0.4364255,0.4383202,0.4397421,0.4411522,0.4425508,0.4439381,0.4453143,0.4464237,0.4475228,0.4486118,0.4496909,0.4507601,0.4520556,0.4533415,0.4546182,0.4558856,0.4571441,0.4578789,0.4586048,0.4593217,0.46003,0.4607297,0.4617565,0.4627749,0.4637851,0.4647872,0.4657813,0.4666749,0.4675607,0.4684389,0.4693094,0.4701726,0.4706037,0.4710275,0.4714442,0.4718537,0.4722563,0.4729865,0.4737098,0.4744265,0.4751366,0.4758403,0.4764427,0.4770389,0.4776288,0.4782126,0.4787903,0.4789272,0.4790584,0.4791838,0.4793036,0.4794179,0.479957,0.4804907,0.4810192,0.4815425,0.4820607,0.4823404,0.4826151,0.4828849,0.4831498,0.48341,0.4840096,0.4846044,0.4851945,0.48578,0.4863608,0.4868595,0.4873535,0.4878428,0.4883274,0.4888076,0.4893989,0.4899857,0.4905678,0.4911454
"Governance Model (2020)","SSP4","Turkmenistan","","Governance Index|Control of Corruption",0.1424176,0.1519146,0.1610841,0.1699618,0.1785766,0.186952,0.1952412,0.203338,0.2112549,0.2190028,0.2265914,0.2331803,0.239656,0.2460218,0.2522811,0.258437,0.2642351,0.2699528,0.2755916,0.2811528,0.2866379,0.291831,0.2969563,0.3020149,0.3070076,0.3119356,0.3165127,0.3210285,0.3254841,0.3298802,0.3342178,0.3380472,0.3418201,0.3455373,0.3491997,0.3528081,0.3566059,0.3603511,0.3640446,0.3676871,0.3712794,0.3748482,0.3783679,0.3818393,0.3852629,0.3886396,0.3919029,0.3951202,0.3982921,0.4014194,0.4045027,0.4076842,0.4108224,0.4139178,0.4169712,0.4199831,0.4229996,0.4259751,0.4289102,0.4318056,0.4346617,0.4377155,0.4407306,0.4437075,0.4466469,0.4495493,0.452447,0.4553081,0.4581334,0.4609233,0.4636783,0.4664283,0.4691439,0.4718257,0.4744742,0.4770901,0.4799368,0.4827512,0.4855337,0.488285,0.4910054,0.4934903,0.4959448,0.4983692,0.5007642
"Governance Model (2020)","SSP4","Uganda","","Governance Index|Control of Corruption",0.2376369,0.2409705,0.2442716,0.2475405,0.2507778,0.253984,0.2570639,0.2601129,0.2631315,0.26612,0.269079,0.2717876,0.2744666,0.2771165,0.2797378,0.2823309,0.2849195,0.2874787,0.2900091,0.292511,0.294985,0.2973216,0.2996293,0.3019085,0.3041598,0.3063836,0.3084681,0.310524,0.3125517,0.3145518,0.3165247,0.3184488,0.3203447,0.3222128,0.3240538,0.325868,0.3276637,0.3294305,0.3311692,0.3328801,0.3345639,0.3366337,0.3386749,0.3406882,0.3426742,0.3446333,0.3462783,0.3478961,0.3494875,0.3510529,0.352593,0.3541279,0.3556378,0.3571234,0.3585851,0.3600234,0.3614479,0.3628496,0.3642291,0.3655869,0.3669232,0.368145,0.3693462,0.3705271,0.3716881,0.3728296,0.3740725,0.375296,0.3765006,0.3776866,0.3788543,0.380028,0.3811836,0.3823213,0.3834415,0.3845445,0.3859784,0.3873953,0.3887956,0.3901796,0.3915477,0.3925959,0.393628,0.3946443,0.3956452
"Governance Model (2020)","SSP4","Ukraine","","Governance Index|Control of Corruption",0.2291387,0.2380019,0.2465777,0.2548968,0.2629842,0.2708605,0.2785721,0.2860396,0.2932864,0.300332,0.3071925,0.3136057,0.319888,0.326046,0.3320857,0.3380126,0.3431067,0.3481223,0.3530614,0.3579258,0.3627172,0.367021,0.3712662,0.3754539,0.3795848,0.38366,0.3870857,0.3904609,0.3937863,0.3970628,0.400291,0.4037237,0.4071107,0.4104527,0.4137503,0.4170043,0.4200973,0.4231481,0.4261574,0.4291257,0.4320537,0.4348672,0.4376413,0.4403766,0.4430736,0.4457329,0.4485138,0.4512572,0.4539639,0.4566343,0.4592691,0.4622565,0.4652084,0.4681254,0.4710079,0.4738565,0.476387,0.4788837,0.4813472,0.4837781,0.4861766,0.4886812,0.4911537,0.4935948,0.4960048,0.4983844,0.5007651,0.5031157,0.5054365,0.5077281,0.5099908,0.5121575,0.5142956,0.5164057,0.5184881,0.5205432,0.5229357,0.5253011,0.52764,0.5299527,0.5322396,0.5342976,0.53633,0.5383373,0.5403197
"Governance Model (2020)","SSP4","United Kingdom","","Governance Index|Control of Corruption",0.86603797,0.867556948,0.86904353,0.870499528,0.871926608,0.873326303,0.875029245,0.876688536,0.878306991,0.879887165,0.881431378,0.883295309,0.885126139,0.886925741,0.888695831,0.890437989,0.892085388,0.893710968,0.89531574,0.896900644,0.898466559,0.899501939,0.900523167,0.901530772,0.902525258,0.903507099,0.904513833,0.905510827,0.906498385,0.907476797,0.908446342,0.909598751,0.910744013,0.911882319,0.913013855,0.914138797,0.914803309,0.915462129,0.916115395,0.91676324,0.91740579,0.918039473,0.918668188,0.919292045,0.919911153,0.920525616,0.92114613,0.921761969,0.922373235,0.922980025,0.923582437,0.924096171,0.924605411,0.925110252,0.925610789,0.92610711,0.926612387,0.927113349,0.927610087,0.92810269,0.928591241,0.928992724,0.929390004,0.92978317,0.930172304,0.930557489,0.930954869,0.931348131,0.931737361,0.93212264,0.932504047,0.932901632,0.933295096,0.933684522,0.934069994,0.93445159,0.934748794,0.935041916,0.935331039,0.935616244,0.93589761,0.936291401,0.936681149,0.937066935,0.937448839
"Governance Model (2020)","SSP4","United States","","Governance Index|Control of Corruption",0.7843971,0.7852645,0.786126,0.7869818,0.787832,0.7886769,0.7895625,0.7904391,0.7913069,0.7921662,0.7930172,0.7941984,0.7953715,0.796537,0.7976949,0.7988455,0.7995379,0.800224,0.8009038,0.8015775,0.8022453,0.8029103,0.8035695,0.8042232,0.8048715,0.8055144,0.8060679,0.806616,0.8071588,0.8076965,0.8082292,0.8087671,0.8093,0.809828,0.8103511,0.8108696,0.8112995,0.8117247,0.8121451,0.8125609,0.8129722,0.8133936,0.8138104,0.8142227,0.8146305,0.815034,0.8154518,0.815865,0.8162737,0.8166781,0.8170782,0.8173958,0.817709,0.8180177,0.8183221,0.8186222,0.8187026,0.8187785,0.81885,0.8189173,0.8189804,0.8192931,0.8196013,0.8199053,0.820205,0.8205005,0.8208096,0.8211144,0.8214149,0.8217113,0.8220036,0.8227417,0.8234755,0.8242051,0.8249306,0.8256521,0.8260521,0.826448,0.8268398,0.8272276,0.8276115,0.8279099,0.8282043,0.8284946,0.8287809
"Governance Model (2020)","SSP4","Uruguay","","Governance Index|Control of Corruption",0.7222381,0.7241593,0.7260354,0.7278694,0.7296639,0.7314214,0.733265,0.7350911,0.7369006,0.738694,0.7404721,0.7418127,0.7431464,0.7444734,0.7457938,0.7471078,0.7481994,0.7492875,0.7503721,0.7514534,0.7525315,0.7534769,0.7544197,0.75536,0.7562976,0.7572328,0.7580544,0.7588737,0.7596909,0.7605059,0.7613187,0.7616013,0.7618817,0.7621601,0.7624364,0.7627108,0.7632952,0.7638779,0.764459,0.7650384,0.7656163,0.7660664,0.7665152,0.7669629,0.7674094,0.7678546,0.7683785,0.7689015,0.7694235,0.7699446,0.7704647,0.7707915,0.7711174,0.7714423,0.7717663,0.7720894,0.7724275,0.7727646,0.7731007,0.7734356,0.7737696,0.7737985,0.7738261,0.7738524,0.7738773,0.773901,0.7742779,0.7746532,0.775027,0.7753993,0.7757701,0.7761524,0.7765331,0.7769122,0.7772898,0.7776658,0.778155,0.7786425,0.7791283,0.7796125,0.780095,0.7804863,0.780876,0.781264,0.7816503
"Governance Model (2020)","SSP4","Uzbekistan","","Governance Index|Control of Corruption",0.1460043,0.15798,0.168957,0.1791689,0.1887707,0.1978712,0.2078234,0.2171043,0.2258414,0.234126,0.2420257,0.2498265,0.2573481,0.26462,0.2716662,0.2785067,0.2841904,0.2897556,0.2952072,0.3005499,0.3057876,0.310697,0.3155362,0.3203065,0.3250092,0.3296455,0.3339177,0.3381332,0.3422928,0.3463974,0.3504478,0.3540021,0.3575053,0.3609582,0.3643615,0.3677159,0.3713468,0.3749303,0.3784673,0.3819582,0.3854039,0.3885072,0.3915661,0.3945815,0.3975538,0.4004838,0.4037486,0.4069718,0.4101539,0.4132956,0.4163975,0.4191813,0.4219256,0.4246311,0.4272983,0.4299278,0.4329085,0.4358517,0.438758,0.4416279,0.444462,0.4469758,0.4494541,0.4518972,0.4543059,0.4566806,0.4593906,0.4620669,0.4647101,0.4673207,0.4698991,0.4721432,0.4743555,0.4765366,0.4786869,0.480807,0.4832575,0.4856781,0.4880693,0.4904315,0.4927652,0.4950987,0.497404,0.4996815,0.5019318
"Governance Model (2020)","SSP4","Vanuatu","","Governance Index|Control of Corruption",0.4788896,0.4810917,0.4832533,0.4853769,0.4874644,0.4895179,0.4914465,0.493349,0.4952266,0.4970804,0.4989114,0.5003502,0.5017747,0.5031854,0.5045826,0.5059667,0.5073391,0.508702,0.5100557,0.5114004,0.5127362,0.5138414,0.5149389,0.5160286,0.517111,0.518186,0.5194781,0.5207634,0.5220421,0.5233142,0.5245799,0.5255016,0.5264173,0.5273269,0.5282308,0.5291289,0.5298273,0.5305202,0.5312075,0.5318895,0.5325662,0.5331525,0.5337336,0.5343093,0.5348799,0.5354454,0.5360205,0.5365904,0.5371553,0.5377151,0.5382701,0.5387332,0.5391914,0.5396448,0.5400934,0.5405373,0.5413114,0.5420809,0.542846,0.5436066,0.5443629,0.5447916,0.5452159,0.5456359,0.5460518,0.5464634,0.546878,0.5472884,0.5476948,0.5480972,0.5484956,0.5488027,0.5491059,0.5494051,0.5497005,0.5499921,0.5507224,0.5514488,0.5521714,0.5528904,0.5536056,0.5540047,0.5543999,0.5547912,0.5551788
"Governance Model (2020)","SSP4","Venezuela","","Governance Index|Control of Corruption",0.1951557,0.2033881,0.2114865,0.2194553,0.2272986,0.2350203,0.2427215,0.2502957,0.2577471,0.2650796,0.2722969,0.2791804,0.285967,0.2926587,0.2992575,0.3057655,0.3118392,0.3178345,0.3237528,0.3295954,0.3353634,0.3406907,0.3459498,0.3511418,0.3562677,0.3613285,0.3662303,0.3710705,0.3758499,0.3805694,0.38523,0.3895652,0.393844,0.3980672,0.4022355,0.4063499,0.4102742,0.4141465,0.4179674,0.4217378,0.4254583,0.429043,0.4325791,0.4360676,0.4395091,0.4429042,0.4462859,0.4496224,0.4529144,0.4561625,0.4593674,0.4624556,0.4655016,0.4685061,0.4714696,0.4743928,0.4772856,0.4801392,0.4829541,0.4857309,0.4884702,0.4908536,0.4932003,0.4955111,0.4977864,0.5000267,0.502577,0.5050933,0.507576,0.5100257,0.5124428,0.5147435,0.5170124,0.51925,0.5214568,0.5236332,0.5256652,0.5276675,0.5296405,0.5315846,0.5335003,0.5356383,0.5377486,0.5398314,0.5418872
"Governance Model (2020)","SSP4","Viet Nam","","Governance Index|Control of Corruption",0.3330469,0.339698,0.3460236,0.3520702,0.3578739,0.3634639,0.3692633,0.3748604,0.3802767,0.3855305,0.3906368,0.3947938,0.3988607,0.4028428,0.4067448,0.410571,0.4141224,0.4176294,0.4210933,0.4245152,0.4278963,0.4308688,0.4338115,0.436725,0.4396098,0.4424663,0.4446382,0.4467857,0.448909,0.4510085,0.4530846,0.4555265,0.4579447,0.4603395,0.4627113,0.4650604,0.4672711,0.4694582,0.471622,0.4737628,0.4758812,0.4776954,0.4794867,0.4812554,0.4830019,0.4847267,0.4867074,0.488666,0.4906029,0.4925185,0.4944131,0.4963913,0.4983491,0.5002869,0.5022051,0.504104,0.5055184,0.5069149,0.5082938,0.5096554,0.511,0.5126252,0.5142346,0.5158284,0.5174069,0.5189704,0.5204071,0.5218294,0.5232376,0.5246318,0.5260123,0.5270667,0.5281076,0.5291349,0.5301491,0.5311502,0.5325046,0.5338458,0.535174,0.5364894,0.5377921,0.538908,0.5400112,0.541102,0.5421805
"Governance Model (2020)","SSP4","Western Sahara","","Governance Index|Control of Corruption",0.376915,0.3777148,0.3785075,0.3792932,0.3800721,0.3808443,0.3816144,0.3823776,0.3831341,0.3838839,0.3846271,0.3857741,0.386914,0.3880467,0.3891726,0.3902915,0.3910742,0.3918487,0.3926152,0.3933739,0.3941248,0.3954451,0.396757,0.3980607,0.3993564,0.4006441,0.4016267,0.4026009,0.403567,0.4045249,0.4054749,0.4067946,0.4081057,0.4094084,0.4107028,0.4119891,0.4131013,0.4142042,0.4152979,0.4163827,0.4174587,0.4188344,0.4201998,0.4215552,0.4229008,0.4242369,0.4251955,0.4261433,0.4270805,0.4280074,0.4289243,0.4302141,0.431493,0.4327612,0.4340189,0.4352664,0.4360022,0.4367275,0.4374425,0.4381476,0.4388429,0.4398813,0.4409099,0.4419288,0.4429383,0.4439387,0.4446223,0.4452964,0.4459614,0.4466174,0.4472647,0.4481799,0.4490856,0.4499821,0.4508695,0.4517481,0.4526724,0.4535868,0.4544916,0.4553871,0.4562733,0.4568631,0.4574429,0.458013,0.4585736
"Governance Model (2020)","SSP4","Yemen","","Governance Index|Control of Corruption",0.132241,0.1421325,0.1514662,0.1603349,0.1688074,0.1769361,0.1868,0.1961059,0.2049481,0.2133964,0.2215039,0.2291008,0.2364147,0.2434752,0.250307,0.2569301,0.2632711,0.2694746,0.2755475,0.2814962,0.2873263,0.2925354,0.2976648,0.3027162,0.3076914,0.312592,0.3170792,0.3215058,0.3258728,0.3301811,0.3344315,0.3384616,0.3424385,0.3463632,0.3502364,0.3540588,0.3578067,0.3615056,0.3651563,0.3687595,0.372316,0.3758806,0.3793991,0.3828721,0.3863004,0.3896847,0.3930858,0.3964431,0.3997574,0.4030293,0.4062595,0.4094681,0.4126359,0.4157635,0.4188514,0.4219003,0.4249055,0.4278728,0.430803,0.4336965,0.4365538,0.4393669,0.4421451,0.4448889,0.4475988,0.4502754,0.4525845,0.4548613,0.4571062,0.4593198,0.4615024,0.4640001,0.4664677,0.4689055,0.471314,0.4736937,0.4760601,0.4783982,0.4807086,0.4829915,0.4852475,0.4874878,0.4897017,0.4918897,0.4940521
